message,label,Extracted URL,Message Len,FQDN,Website Size in KB,Website Textual Content Length,Status Code,Parked
I'm at work. Please call,ham,,24,,,,,
I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...,ham,,101,,,,,
NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,ham,,40,,,,,
Ok.ok ok..then..whats ur todays plan,ham,,36,,,,,
Nt joking seriously i told,ham,,26,,,,,
Watching ajith film ah?,ham,,23,,,,,
Ooooooh I forgot to tell u I can get on yoville on my phone,ham,,59,,,,,
"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!",ham,,104,,,,,
I dont know exactly could you ask chechi.,ham,,41,,,,,
Dunno lei shd b driving lor cos i go sch 1 hr oni.,ham,,50,,,,,
As in i want custom officer discount oh.,ham,,40,,,,,
That's necessarily respectful,ham,,29,,,,,
Hi. Hope you had a good day. Have a better night.,ham,,49,,,,,
And he's apparently bffs with carly quick now,ham,,45,,,,,
HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!鈥┾??〨ud evening...,ham,,157,,,,,
Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,ham,,86,,,,,
Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,ham,,129,,,,,
So gd got free ice cream... I oso wan...,ham,,40,,,,,
Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,ham,,69,,,,,
So how many days since then?,ham,,28,,,,,
Dear are you angry i was busy dear,ham,,34,,,,,
Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...,ham,,160,,,,,
... Are you in the pub?,ham,,23,,,,,
There is a first time for everything :),ham,,39,,,,,
"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?",ham,,82,,,,,
I ask if u meeting da ge tmr nite...,ham,,36,,,,,
Gr8. So how do you handle the victoria island traffic. Plus when's the album due,ham,,80,,,,,
Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,ham,,81,,,,,
East coast,ham,,10,,,,,
You should get more chicken broth if you want ramen unless there's some I don't know about,ham,,90,,,,,
My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,ham,,112,,,,,
Nope. I just forgot. Will show next week,ham,,40,,,,,
So how are you really. What are you up to. How's the masters. And so on.,ham,,72,,,,,
I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),ham,,82,,,,,
I dont know oh. Hopefully this month.,ham,,37,,,,,
"Hi elaine, is today's meeting confirmed?",ham,,40,,,,,
Ok k..sry i knw 2 siva..tats y i askd..,ham,,39,,,,,
"Sorry, I'll call later",ham,,22,,,,,
U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...,ham,,84,,,,,
Otherwise had part time job na-tuition..,ham,,40,,,,,
Oh yeah! And my diet just flew out the window,ham,,45,,,,,
You didnt complete your gist oh.,ham,,32,,,,,
"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can",ham,,97,,,,,
"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around",ham,,102,,,,,
If I was I wasn't paying attention,ham,,34,,,,,
Thanx a lot 4 ur help!,ham,,22,,,,,
You're gonna have to be way more specific than that,ham,,51,,,,,
Jesus armand really is trying to tell everybody he can find,ham,,59,,,,,
I'm wif him now buying tix lar...,ham,,33,,,,,
Mode men or have you left.,ham,,26,,,,,
Am slow in using biola's fne,ham,,28,,,,,
"""What are youdoing later? Sar xxx""",ham,,34,,,,,
Hey i've booked the 2 lessons on sun liao...,ham,,44,,,,,
Thank you. do you generally date the brothas?,ham,,45,,,,,
"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",ham,,90,,,,,
"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",ham,,99,,,,,
Good morning. At the repair shop--the ONLY reason i'm up at this hour.,ham,,70,,,,,
"And that's fine, I got enough bud to last most of the night at least",ham,,68,,,,,
I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?,ham,,104,,,,,
So that takes away some money worries,ham,,37,,,,,
"aight we can pick some up, you open before tonight?",ham,,51,,,,,
Sac needs to carry on:),ham,,23,,,,,
Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.,ham,,251,,,,,
What???? Hello wats talks email address?,ham,,40,,,,,
Except theres a chick with huge boobs.,ham,,38,,,,,
Im just wondering what your doing right now?,ham,,44,,,,,
Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,ham,,101,,,,,
Arun can u transfr me d amt,ham,,27,,,,,
"Sorry, I'll call later",ham,,22,,,,,
If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/,ham,,120,,,,,
Ok i thk i got it. Then u wan me 2 come now or wat?,ham,,51,,,,,
U GOIN OUT 2NITE?,ham,,17,,,,,
I will treasure every moment we spend together...,ham,,49,,,,,
Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway,ham,,87,,,,,
Ok lor.,ham,,7,,,,,
I thought slide is enough.,ham,,26,,,,,
Yup,ham,,3,,,,,
Well obviously not because all the people in my cool college life went home ;_;,ham,,79,,,,,
Ok lor ü reaching then message me.,ham,,34,,,,,
Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?,ham,,122,,,,,
Dhoni have luck to win some big title.so we will win:),ham,,54,,,,,
Yes princess! I want to please you every night. Your wish is my command...,ham,,74,,,,,
What Today-sunday..sunday is holiday..so no work..,ham,,50,,,,,
No probably  &lt;#&gt; %.,ham,,25,,,,,
Really do hope the work doesnt get stressful. Have a gr8 day.,ham,,61,,,,,
Have you seen who's back at Holby?!,ham,,35,,,,,
Shall call now dear having food,ham,,31,,,,,
So li hai... Me bored now da lecturer repeating last weeks stuff waste time... ,ham,,79,,,,,
", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy",ham,,169,,,,,
Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(,ham,,135,,,,,
Ofcourse I also upload some songs,ham,,33,,,,,
K. I will sent it again,ham,,23,,,,,
Oh thanks a lot..i already bought 2 eggs ..,ham,,43,,,,,
K. I will sent it again,ham,,23,,,,,
U studying in sch or going home? Anyway i'll b going 2 sch later.,ham,,65,,,,,
I think if he rule tamilnadu..then its very tough for our people.,ham,,65,,,,,
"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in.",ham,,155,,,,,
"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...",ham,,118,,,,,
Yes... I trust u to buy new stuff ASAP so I can try it out,ham,,58,,,,,
Why did I wake up on my own &gt;:(,ham,,34,,,,,
Now get step 2 outta the way. Congrats again.,ham,,45,,,,,
Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,ham,,155,,,,,
Apo all other are mokka players only,ham,,36,,,,,
"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",ham,,82,,,,,
Wait . I will msg after  &lt;#&gt;  min.,ham,,40,,,,,
What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.,ham,,127,,,,,
God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8,ham,,149,,,,,
I want to be inside you every night...,ham,,38,,,,,
"Machan you go to gym tomorrow,  i wil come late goodnight.",ham,,58,,,,,
Lol they were mad at first but then they woke up and gave in.,ham,,61,,,,,
I went to project centre,ham,,24,,,,,
"It‘s reassuring, in this crazy world.",ham,,37,,,,,
"Just making dinner, you ?",ham,,25,,,,,
Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave,ham,,69,,,,,
Oh... Okie lor...We go on sat... ,ham,,33,,,,,
You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,ham,,245,,,,,
"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards...",ham,,139,,,,,
Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt,ham,,166,,,,,
"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it.",ham,,122,,,,,
Can you pls send me that company name. In saibaba colany,ham,,56,,,,,
No. I dont want to hear anything,ham,,32,,,,,
You are a big chic. Common. Declare,ham,,35,,,,,
Thats cool. I want to please you...,ham,,35,,,,,
Going to join tomorrow.,ham,,23,,,,,
I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs,ham,,103,,,,,
"Total disappointment, when I texted you was the craziest shit got :(",ham,,68,,,,,
Its just the effect of irritation. Just ignore it,ham,,49,,,,,
What about this one then.,ham,,25,,,,,
I think that tantrum's finished so yeah I'll be by at some point,ham,,64,,,,,
Compliments to you. Was away from the system. How your side.,ham,,60,,,,,
happened here while you were adventuring,ham,,40,,,,,
"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june. ",ham,,113,,,,,
Ok which your another number,ham,,28,,,,,
"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",ham,,329,,,,,
Aiyah ok wat as long as got improve can already wat...,ham,,54,,,,,
I can't believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight,ham,,158,,,,,
Just sleeping..and surfing,ham,,26,,,,,
Yeah it's jus rite...,ham,,21,,,,,
Armand says get your ass over to epsilon,ham,,40,,,,,
U still havent got urself a jacket ah?,ham,,38,,,,,
"I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready",ham,,154,,,,,
Hi its in durban are you still on this number,ham,,45,,,,,
Ic. There are a lotta childporn cars then.,ham,,42,,,,,
"No, I was trying it all weekend ;V",ham,,34,,,,,
"You know, wot people wear. T shirts, jumpers, hat, belt, is all we know. We r at Cribbs",ham,,87,,,,,
"Cool, what time you think you can get here?",ham,,43,,,,,
Wen did you get so spiritual and deep. That's great,ham,,51,,,,,
Have a safe trip to Nigeria. Wish you happiness and very soon company to share moments with,ham,,91,,,,,
Hahaha..use your brain dear,ham,,27,,,,,
Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash,ham,,98,,,,,
Yeh. Indians was nice. Tho it did kane me off a bit he he. We shud go out 4 a drink sometime soon. Mite hav 2 go 2 da works 4 a laugh soon. Love Pete x x,ham,,153,,,,,
Yes i have. So that's why u texted. Pshew...missing you so much,ham,,63,,,,,
No. I meant the calculation is the same. That  &lt;#&gt; units at  &lt;#&gt; . This school is really expensive. Have you started practicing your accent. Because its important. And have you decided if you are doing 4years of dental school or if you'll just do the nmde exam.,ham,,273,,,,,
"Sorry, I'll call later",ham,,22,,,,,
if you aren't here in the next  &lt;#&gt;  hours imma flip my shit,ham,,66,,,,,
Anything lor. Juz both of us lor.,ham,,33,,,,,
Get me out of this dump heap. My mom decided to come to lowes. BORING.,ham,,70,,,,,
Ok lor... Sony ericsson salesman... I ask shuhui then she say quite gd 2 use so i considering...,ham,,96,,,,,
Ard 6 like dat lor.,ham,,19,,,,,
Why don't you wait 'til at least wednesday to see if you get your .,ham,,67,,,,,
Huh y lei...,ham,,12,,,,,
Will ü b going to esplanade fr home?,ham,,36,,,,,
"Pity, * was in mood for that. So...any other suggestions?",ham,,57,,,,,
The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free,ham,,125,,,,,
Rofl. Its true to its name,ham,,26,,,,,
Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,spam,,155,,,,,
"FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, £1.50 to rcv",spam,,147,,,,,
WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,spam,,157,,,,,
Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,spam,,154,,,,,
"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",spam,,136,,,,,
"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",spam,www.dbuk.net,155,www.dbuk.net,0.0,0.0,-1.0,0.0
"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL",spam,,149,,,,,
"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/ú1.20 POBOXox36504W45WQ 16+",spam,,155,,,,,
Thanks for your subscription to Ringtone UK your mobile will be charged £5/month Please confirm by replying YES or NO. If you reply NO you will not be charged,spam,,158,,,,,
07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,spam,,172,,,,,
SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,spam,,120,,,,,
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! ",spam,,161,,,,,
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589",spam,,152,,,,,
"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",spam,,159,,,,,
"Did you hear about the new ""Divorce Barbie""? It comes with all of Ken's stuff!",spam,,78,,,,,
Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!,spam,,137,,,,,
"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16",spam,,158,,,,,
GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,spam,,158,,,,,
You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) ,spam,,152,,,,,
PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,spam,,144,,,,,
"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM",spam,,156,,,,,
Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,spam,,156,,,,,
Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone,spam,,125,,,,,
Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,spam,,162,,,,,
You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,spam,,155,,,,,
"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",spam,,159,,,,,
Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,spam,,124,,,,,
You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,spam,,145,,,,,
-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,spam,www.SMS.ac/u/bootydelious,152,www.SMS.ac,1034.0,0.0,200.0,1.0
"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",spam,,155,,,,,
URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,spam,,156,,,,,
Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,spam,,147,,,,,
Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,spam,www.areyouunique.co.uk,72,www.areyouunique.co.uk,0.0,0.0,-1.0,0.0
"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",spam,www.4-tc.biz,142,www.4-tc.biz,0.0,0.0,-1.0,0.0
"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",spam,,137,,,,,
Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,spam,,157,,,,,
U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,spam,,145,,,,,
Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,spam,www.Ldew.com1win150ppmx3age16,150,www.Ldew.com1win150ppmx3age16.,0.0,0.0,-1.0,0.0
We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,spam,,154,,,,,
Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,spam,,121,,,,,
Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,spam,,159,,,,,
Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,spam,,133,,,,,
HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,spam,www.100percent-real.com,155,www.100percent-real.com,0.0,0.0,-1.0,0.0
T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply,spam,,159,,,,,
"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",spam,,146,,,,,
"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",spam,,138,,,,,
"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",spam,,133,,,,,
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,spam,,157,,,,,
Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,spam,,128,,,,,
Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,spam,,158,,,,,
Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,spam,,111,,,,,
Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,spam,www.Ldew.com1win150ppmx3age16,150,www.Ldew.com1win150ppmx3age16.,0.0,0.0,-1.0,0.0
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,spam,,148,,,,,
"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",spam,,165,,,,,
Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,spam,www.regalportfolio.co.uk,129,www.regalportfolio.co.uk,0.0,0.0,-1.0,0.0
"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",spam,,157,,,,,
"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",spam,,149,,,,,
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,spam,,155,,,,,
"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop",spam,,156,,,,,
100 dating service cal;l 09064012103 box334sk38ch,spam,,49,,,,,
FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,spam,www.txttowin.co.uk,106,www.txttowin.co.uk,0.0,0.0,-1.0,0.0
Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,spam,,159,,,,,
Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,spam,,162,,,,,
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,spam,,136,,,,,
Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,spam,,157,,,,,
"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",spam,,162,,,,,
"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available",spam,,175,,,,,
okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,spam,,161,,,,,
Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p,spam,,159,,,,,
"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",spam,www.07781482378.com,146,www.07781482378.com,0.0,0.0,-1.0,0.0
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",spam,,160,,,,,
+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,spam,,169,,,,,
"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",spam,,147,,,,,
Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,spam,,146,,,,,
Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz,spam,http://www.bubbletext.com,89,www.bubbletext.com,0.0,0.0,-1.0,0.0
"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU",spam,,144,,,,,
"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X",spam,,158,,,,,
You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750,spam,,111,,,,,
PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 ,spam,,146,,,,,
from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop,spam,www.Applausestore.com,96,www.Applausestore.com,2481.0,0.0,200.0,1.0
GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm ,spam,,159,,,,,
"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327",spam,,69,,,,,
"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321.",spam,,99,,,,,
We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,spam,,149,,,,,
"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",spam,www.txt-2-shop.com,126,www.txt-2-shop.com,0.0,0.0,-1.0,0.0
You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,spam,,142,,,,,
PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,spam,,148,,,,,
You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,spam,,86,,,,,
XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 ,spam,,135,,,,,
22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222,spam,,140,,,,,
New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,spam,,130,,,,,
Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,spam,,148,,,,,
"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",spam,http://www.e-tlp.co.uk/expressoffer,143,www.e-tlp.co.uk,0.0,0.0,-1.0,0.0
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04,spam,,136,,,,,
"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm",spam,,97,,,,,
88800 and 89034 are premium phone services call 08718711108,spam,,59,,,,,
