label,text,translated_text
spam,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p","Nosso serviço de namoro foi perguntado a 2 contacte você por alguém tímido!Ligue para 09058091870 agora será revelado.POBOX84, M26 3UZ 150P"
ham,ÌÏ only send me the contents page...,“Só me envie a página de conteúdo ...
ham,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! ","Noite doce, durma bem!Acabei de ver o exorcismo de Emily Rose e pode nunca mais dormir!Abraços e beijos!"
ham,"Don't Think About \What u Have Got\"" Think About \""How to Use It That You Have Got\"" gooD ni8""","Não pense em \ o que você tem \ ""Pense em"" Como usá -lo, você tem \ ""bom ni8"""
ham,"I can't right this second, gotta hit people up first","Eu não posso certo neste segundo, tenho que acertar as pessoas primeiro"
ham,"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)",Emoção de Evry não tem palavras. Evry Desejo não ter orado.
ham,So what about you. What do you remember,E quanto a você.O que você se lembra
ham,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,UJHHHHHHH Computador enviado com endereço para Sandiago e Parantella Lane.Wtf.Cocô.
ham,Mm yes dear look how i am hugging you both. :-P,"Mm sim, querida, olhe como estou abraçando vocês dois.:-P"
ham,I like dis sweater fr mango but no more my size already so irritating.,"Eu gosto de suéter de manga, mas não é mais do meu tamanho já tão irritante."
ham,1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,1 Eu não tenho o número dela e 2 será uma dor enorme na bunda e eu prefiro não me envolver se isso for possível
ham,Anytime lor...,A qualquer hora lor ...
spam,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,Você quer um novo aparelho de vídeo?750 a qualquer momento alguma rede mins?Texto ilimitado?Câmera de câmera?Responder ou ligue agora 08000930705 para del Sáb AM
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,A pureza de amizade entre dois não é sorrir depois de ler a mensagem encaminhada ... seu sorriso só vendo o nome.Gud evng
spam,"Ur balance is now å£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!","Seu saldo agora é Å £ 600.Próxima pergunta: Complete o marco, Big, A. Bob, B. Barry ou C. Ben?.Texto A, B ou C a 83738. Boa sorte!"
ham,Me fine..absolutly fine,Eu bem .. absolutamente bem
ham,K and you're sure I don't have to have consent forms to do it :V,K e você tem certeza de que não preciso ter formulários de consentimento para fazer isso: v
spam,Ur TONEXS subscription has been renewed and you have been charged å£4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*,"A assinatura do UR ToneXS foi renovada e você foi cobrado Å £ 4,50.Você pode escolher mais 10 polys este mês.www.clubzed.co.uk *Msg de cobrança *"
spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy","Caso contrário, seu prêmio irá para outro cliente.T&C em www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 Londres W1J 6HL Por favor, ligue de volta se ocupado"
ham,How much is torch in 9ja.,Quanto é a tocha em 9ja.
ham,"Doing nothing, then u not having dinner w us?","Não fazendo nada, então você não está jantando conosco?"
ham,How are you. Just checking up on you,Como vai você.Apenas checando você
ham,Done it but internet connection v slow and canÛ÷t send it. Will try again later or first thing tomo.,"Fiz -o, mas a conexão com a Internet v lenta e pode enviá -lo.Vou tentar novamente mais tarde ou a primeira coisa que Tomo."
ham,Mathews or tait or edwards or anderson,Mathews ou Tait ou Edwards ou Anderson
ham,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke,"Sim, com certeza, o companheiro assombrou todas as minhas coisas, mas eu vou soar de qualquer maneira, promovendo hexadecimal para. pelo jeito que é esse?não sei o número.Piada"
ham,No need lar i go engin? Cos my sis at arts today...,Não precisa ser eu vou engin?Porque minha irmã no Arts hoje ...
ham,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!,"Obrigado, querida, mas ainda não ouvi nada, vou deixar um pouco mais, então não 2 agrupe -o e tentarei mais tarde - ótimos conselhos, obrigado, espero que Cardiff ainda esteja lá!"
spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,Você quer um novo telefone colorido Nokia 3510i entregue amanhã?Com 200 minutos grátis para qualquer celular + 100 texto gratuito + resposta de câmera gratuita ou ligue para 8000930705
ham,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, ",", estou .. na viagem de snowboard.Eu queria saber se você está planejando reunir todos antes de irmos ... um tipo de caso conhecer e cumprimentar?Saúde,"
ham,S.i'm watching it in live..,"S., estou assistindo ao vivo .."
ham,"see you then, we're all christmassy here!","Vejo você então, somos todos Natal aqui!"
ham,"K I'm ready,  &lt;#&gt; ?","K estou pronto, & lt;#& gt;?"
ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!","Você sabe por que Deus criou lacuna entre os dedos ..?Então, aquele que é feito para você vem & amp;Encha essas lacunas segurando sua mão com amor ..!"
ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,O maior teste de coragem da Terra é derrotar sem perder o coração .... GN TC
ham,what are your new years plans?,Quais são seus planos de ano novo?
spam,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,Rect 1/3.Você pediu um toque.Seu pedido está sendo processado ...
ham,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!,Baaaaaaaabe!Acordar !Sinto sua falta !Eu te desejo!Eu preciso de você!
ham,"Only just got this message, not ignoring you. Yes, i was. Shopping that is","Apenas recebi essa mensagem, não ignorando você.Sim, eu era.Compras é isso"
ham,Dear :-/ why you mood off. I cant drive so i brother to drive,"Caro:-/ Por que você está do bom humor.Eu não posso dirigir, então eu irmão para dirigir"
ham,When did dad get back.,Quando papai voltou.
ham,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.","Você pode dizer a Shola para ir para a Faculdade de Medicina e visitar o Departamento Acadêmico, dizer ao Secretário Acadêmico qual é a situação atual e pergunte se ela pode se transferir para lá.Ela deve pedir a alguém que verifique Sagamu a mesma coisa e Lautech.É vital que ela complete sua educação médica na Nigéria.É mais barato muito mais barato.A menos que ela obtenha taxas de cidadãos na Nova Zelândia."
ham,Yes just finished watching days of our lives. I love it.,"Sim, acabei de assistir dias de nossas vidas.Eu amo isso."
ham,Juz go google n search 4 qet...,Juz vai google e pesquisar 4 qet ...
ham,Many times we lose our best ones bcoz we are ,"Muitas vezes perdemos nossos melhores BCOZ, somos"
ham,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8","Bons amigos se importam um pelo outro. Amigos próximos se entendem ... e os verdadeiros amigos ficam para sempre além das palavras, além do tempo.GUD NI8"
ham,Just getting back home,Apenas voltando para casa
ham,"Sorry, I'll call later  &lt;#&gt; mins","Desculpe, ligo mais tarde & lt;#& gt;Mins"
ham,Dun need to use dial up juz open da browser n surf...,Dun precisa usar o Dial Up Juz Open Da navegador n Surf ...
spam,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP,"Como um de nossos assinantes registrados, você pode entrar no sorteio 4 a 100 g.b.Voilador de presente respondendo com Enter.Para cancelar a inscrição, pare"
ham,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit","Impressionante, planeje chegar aqui a qualquer momento depois de como & lt;#& gt;, Vou mandar uma mensagem para você em um pouquinho"
ham,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,"Tome cuidado e durma bem. Você precisa aprender a mudar na vida. Você só precisa se convencer disso. Vou esperar, mas não há mais conversas entre nós."
spam,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with \ADP\""""","Para ter a chance de ganhar um fone de ouvido Bluetooth grátis, basta responder com \ adp \ """""
ham,You also didnt get na hi hi hi hi hi,Você também não conseguiu na oi oi oi oi oi
ham,Ya but it cant display internal subs so i gotta extract them,"Sim, mas não pode exibir submarinos internos, então eu tenho que extraí -los"
ham,If i said anything wrong sorry de:-),"Se eu disse algo errado, desculpe de :-)"
ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,Triste história de um homem - a semana passada foi meu aniversário.Minha esposa não me desejou.Meus pais esqueceram e meus filhos.Eu fui trabalhar.Até meus colegas não desejavam.
ham,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,"Que estúpido dizer que eu desafio a Deus. Você não pensa nada sobre o que escrevo, em vez disso, responde imediatamente."
ham,"Yeah I should be able to, I'll text you when I'm ready to meet up","Sim, eu deveria ser capaz, vou mandar uma mensagem quando estiver pronto para me encontrar"
ham,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night,"V Skint também, mas imaginou poucos bevies. Waz Gona vai encontrar outras pessoas em colher, mas a lixeira assistindo o sofá da terra do planeta é v comfey;Se eu não fizer isso na noite de gd"
ham," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !","Diz que ele está deixando pelo menos 15 horas por dia, então não percebi muito.Não, ela não se importava.Você vai vê -lo de novo?Você quer vir para Taunton esta noite?Você pode me contar tudo sobre!"
ham,"When you get free, call me","Quando você ficar livre, me ligue"
ham,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already Û_,Como seus queridinhos foram até agora esta semana?Precisa de um café tomo? Não acredito que já é a hora da semana já û_
ham,Ok i msg u b4 i leave my house.,"Ok, eu msg u b4 eu saio de casa."
ham,Still at west coast... Haiz... ÌÏ'll take forever to come back...,"Ainda na costa oeste ... Haiz ... ""levará uma eternidade para voltar ..."
ham,MMM ... Fuck .... Merry Christmas to me,Mmm ... foda .... feliz natal para mim
ham,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...,tudo bem.Obrigado pelo conselho.Aproveite sua noite fora.Estou tentando dormir um pouco ...
ham,Update your face book status frequently :),Atualize seu status do Facebook com frequência :)
ham,Just now saw your message.it k da:),Apenas agora vi sua mensagem.it K da :)
ham,Was it something u ate?,Foi algo que você comeu?
ham,So what did the bank say about the money?,"Então, o que o banco disse sobre o dinheiro?"
ham,Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...,Aiyar dun perturbe você liao ... thk você tem muito 2 vieu o armário vêm ...
ham,Hey they r not watching movie tonight so i'll prob b home early...,"Ei, eles não estão assistindo filme hoje à noite, então eu provavelmente vou em casa mais cedo ..."
ham,Yar lor... How u noe? U used dat route too?,Yar lor ... como você não é?Você também usou a rota dat?
ham,2mro i am not coming to gym machan. Goodnight.,2MRO Não vou ao ginástico Machan.Boa noite.
ham,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks,Não pense que você precisa de cartão amarelo para viagens no Reino Unido.Pergunte a alguém que foi antes.Se você fizer isso é justo & lt;#& gt;Bucks
ham,Can u look 4 me in da lib i got stuff havent finish yet.,"Você pode me procurar 4 no clube, eu tenho coisas ainda não terminei."
ham,Sounds great! Im going to sleep now. Have a good night!,Parece ótimo!Vou dormir agora.Tenha uma boa noite!
spam,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,Não seja disputado ... B Snappy & Happy!Somente serviço de bate -papo gay com o upload de fotos ligue para 08718730666 (10p/min).2 Pare nossos textos ligue para 08712460324
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?","House-Maid é o assassino, porque o homem foi assassinado em & lt;#& gt;TH JANEIRO .. como feriado público, todas as empresas estão fechadas, incluindo os correios ... entende?"
ham,How come u got nothing to do?,Como é que você não tem nada para fazer?
ham,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,Nada jamais será fácil.Mas não procure um motivo para não correr um risco na vida e no amor
ham,i want to grasp your pretty booty :),Eu quero entender seu belo saque :)
ham,I've got it down to a tea. not sure which flavour,Eu tenho um chá.Não tenho certeza de qual sabor
ham,I'm going 2 orchard now laready me reaching soon. U reaching?,Estou indo para o 2 Orchard agora que estou chegando em breve.Você está chegando?
ham,Dear i am not denying your words please,"Querida, eu não estou negando suas palavras, por favor"
ham,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,Você conhece meu antigo dom. Eu te contei ontem?O nome dele é Roger?Ele entrou em contato comigo ontem à noite e quer que eu o encontre hoje às 14h
ham,COME BACK TO TAMPA FFFFUUUUUUU,Volte para Tampa Ffffuuuuuuu
ham,"2 celebrate my båÕday, y else?","2 Comemore meu dia de Båõe, mais?"
ham,Merry christmas to u too annie!,Feliz Natal para você também Annie!
ham,Please tell me you have some of that special stock you were talking about,"Por favor, diga -me que você tem um pouco desse estoque especial de que estava falando"
ham,I sent them. Do you like?,Eu os enviei.Você gosta?
spam,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ","Urgente Ur concedido uma viagem gratuita a Eurodisinc Trav, ACO & Entry41 ou Å £ 1000.Para reivindicar txt dis para 87121 18+6*Å £ 1,50 (MoreFrmmob. Shracomorsglsuplt) 10, LS1 3AJ"
ham,"Awesome, be there in a minute","Incrível, esteja lá em um minuto"
ham,"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.""","E esse é o problema.Você anda por aí em Julianaland \ ""alheio ao que está acontecendo ao seu redor. Eu digo as mesmas coisas constantemente e elas vão em um ouvido e saem da outra enquanto você sai fazendo o que quiser. Não é que você não saiba por que estou chateado-isso está louco""."
ham,I've told you everything will stop. Just dont let her get dehydrated.,Eu te disse que tudo vai parar.Apenas não deixe -a desidratar.
ham,Or I guess  &lt;#&gt;  min,Ou eu acho que & lt;#& gt;min
ham,I'm home. Ard wat time will u reach?,Estou em casa.E que horas você vai chegar?
ham,"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person","Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person"
ham,"If you want to mapquest it or something look up \usf dogwood drive\""","Se você deseja mapear ou algo assim \ USF Dogwood Drive \ """
ham,Aight should I just plan to come up later tonight?,Aight devo apenas planejar vir mais tarde esta noite?
ham,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,"Die ... eu acidentalmente excluí e msg, suponho que 2 coloque no arquivo sim.Haiz ... eu tão triste ..."
spam,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123""","Bem-vindo ao UK-Mobile-data, esta msg é gratuita, dando uma ligação gratuita para 08719839835. MGS FUTURO FECIMENTO A 150p por dia.Para cancelar send \ go Stop \ ""para 89123"""
ham,This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.,"Isso está desejando a você um ótimo dia.Moji me contou sobre sua oferta e, como sempre, fiquei sem palavras.Você oferece tão facilmente para se esforçar em meu nome e é impressionante.Meu exame é na próxima sexta -feira.Depois disso, vou manter contato mais.Desculpe."
ham,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.","Obrigado novamente pela sua resposta hoje.Quando você está chegando. E você ainda está comprando o Gucci e as malas.As coisas da minha irmã não são fáceis, o tio John também tem suas próprias contas, então eu realmente preciso pensar em como ganhar meu próprio dinheiro.Mais tarde Sha."
ham,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?","Desculpe, eu laminei ontem à noite, a merda está seriamente caída com minha colega de quarto, o que você está fazendo hoje à noite?"
ham,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,Ele disse que eu pareço bonita com cabelos compridos molhados.Mas acho que ele está cortando bastante 4 me Leh.
ham,Ranjith cal drpd Deeraj and deepak 5min hold,Ranjith Cal Drpd Deeraj e Deepak 5min Hold
ham,"\CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X\""""","\ Cheers por Callin babe.sozi Culdnt Talk, mas eu quero dizer detalhes mais tarde Wenwen Chat corretamente x \ """""
ham,Hey u still at the gym?,"Ei, você ainda está na academia?"
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,","Ela disse: '' Você se importa se eu entrar no quarto por um minuto?'' '' Ok '', eu sedi em um humor sexy.Ela saiu 5 minutos atrasada com um bolo ... e minha esposa,"
ham,Much better now thanks lol,"Muito melhor agora, obrigado lol"
ham,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.","Nada, Smsing u n xy lor.Desculpe, os caras neva c u pessoalmente, mas eles meio que você conhecem.Então você não quer encontrá -los xy, pergunte -me 2 traga você em 4 nossa próxima reunião."
ham,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester","Deixe -me saber quando eu posso passar e pegar, estou livre basicamente a qualquer momento depois de 1 durante todo este semestre"
ham,Wa... U so efficient... Gee... Thanx...,Wa ... você é tão eficiente ... Puxa ... Thanx ...
spam,3. You have received your mobile content. Enjoy,3. Você recebeu seu conteúdo móvel.Aproveitar
ham,S but not able to sleep.,S mas não capaz de dormir.
spam,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,Quer sexo explícito em 30 segundos?Anel 02073162414 agora!Custa 20p/min
ham,We will meet soon princess! Ttyl!,Nos encontraremos em breve princesa!Ttyl!
ham,I'll pick you up at about 5.15pm to go to taunton if you still want to come.,"Vou buscá -lo por volta das 17h15 para ir para Taunton, se você ainda quiser vir."
ham,Oh :-)only 4 outside players allowed to play know,Oh :-) Apenas 4 jogadores externos permitidos para jogar conhecimento
ham,I anything lor.,Eu qualquer coisa lor.
ham,Erutupalam thandiyachu,Erutupalam Thandiyachu
ham,"Y cant u try new invention to fly..i'm not joking.,","Você não pode tentar uma nova invenção para voar ... eu não estou brincando.,"
ham,No..its ful of song lyrics..,Não ... está cheio de letras de músicas ..
ham,"What do u reckon as need 2 arrange transport if u can't do it, thanks","O que você acha que preciso de 2 organizar o transporte se você não puder fazer isso, obrigado"
ham,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.,O verdadeiro amor de amor que não será reconhecido.Embora Somone frequentemente cometa erros ao valorizá -lo.Mas eles definitivamente não serão uma vez quando começarem a perder.
ham,Shopping? Eh ger i toking abt syd leh...Haha,Compras?Eh ger eu estou falando sobre syd leh ... haha
ham,What not under standing.,O que não está em pé.
ham,have * good weekend.,Tenha * bom fim de semana.
ham,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,Miss Call Miss Ligue para Khelate Kintu oponente Miss Call Dhorte LAGE.Isso é d regra.Um com ótimos telefones que recebem vitórias de qualidade.
ham,Call me when you get the chance plz &lt;3,"Me ligue quando tiver a chance, por favor, 3; 3"
ham,The new deus ex game comin early next yr,O novo jogo de deus ex que vem no início do próximo ano
ham,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,"Meu computador apenas fritou a única parte essencial da qual não mantemos peças de reposição, porque meus colegas de quarto idiotas, deixando a coisa que está funcionando em pleno & lt;#& gt;/7"
ham,"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!","Minha amiga, ela está estudando em Warwick, planejamos ir às compras e concertar à TMW, mas isso pode ser cancelado, não é visto há muito tempo, sim, devemos nos reunir algum dia!"
ham,Probably a couple hours tops,Provavelmente algumas horas no topo
ham,"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!","LOL .. * sorri * .. Eu não sou baby, mas obrigado por pensar em mim!"
ham,Man this bus is so so so slow. I think you're gonna get there before me,"Cara, este ônibus é tão lento.Eu acho que você vai chegar lá antes de mim"
ham,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,"Espero que este texto encontre você sorrindo.Caso contrário, deixe este texto lhe dar um motivo para sorrir.Tenha um lindo dia."
ham,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade","Caso você acorde se perguntando onde estou, esqueci que tenho que cuidar de algo para a vovó hoje, deve ser feito antes do desfile"
ham,Ok,OK
spam,"Latest Nokia Mobile or iPOD MP3 Player +å£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.å£1,50/Mtmsgrcvd18+",Último Nokia Mobile ou iPod mp3 player +Å £ 400 Proze garantido!Responder com: Ganhe para 83355 agora!Norcorp Ltd.å £ 1.50/mtmsgrcvd18+
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE","Serviços SMS.Para seus créditos de texto inclusivos, pls goto www.comuk.net login = 3qxj9 cancelar inscrição com parada, sem cobrança extra.Ajuda 08702840625.comuk.220-CM2 9AE"
ham,Nvm take ur time.,NVM demore o seu tempo.
ham,So wat's da decision?,"Então, o que é a decisão?"
ham,Wot is u up 2 then bitch?,Wot você está com 2 então vadia?
ham,Stupid.its not possible,Estúpido. Não é possível
ham,She told to hr that he want posting in chennai:)because i'm working here:),Ela disse ao RH que ele quer postar em Chennai :) porque estou trabalhando aqui :)
spam,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,Mobile Club: Escolha qualquer um dos itens de alta qualidade para o seu celular.7CFCA1A
ham,When are you guys leaving?,Quando vocês estão saindo?
ham,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. ÌÏ got a lot of work ar?,"Ele Neva resmungando, mas eu triste ... ele ... compre tmr no almoço depois.Mas ainda encontramos 4 almoço tmr não.Neva ouve -os de Lei.“Tenho muito trabalho?"
ham,Not able to do anything.,Não é capaz de fazer nada.
ham,ÌÏ takin linear algebra today?,"""Takin Algebra linear hoje?"
ham,This weekend is fine (an excuse not to do too much decorating),Este fim de semana está bem (uma desculpa para não fazer muita decoração)
ham,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*","Desculpe, eu senti sua falta, baby.Eu estava acordado até tarde e dormi. Espero que você goste da sua aula de direção, Boytoy.Eu também sinto sua falta ... *provocando beijo *"
ham,Now project pa. After that only i can come.,"Agora Projeto PA.Depois disso, só eu posso vir."
spam,Money i have won wining number 946 wot do i do next,"Dinheiro que ganhei, vencedor número 946, eu faço a seguir"
ham,"Sure, whenever you show the fuck up &gt;:(","Claro, sempre que você mostrar o Fuck Up & gt; :("
ham,That was random saw my old roomate on campus. He graduated,Isso foi aleatório viu meu antigo colega de quarto no campus.Ele se formou
spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm","Parabéns!2 videofones 3G móveis r seus.Ligue para 09061744553 agora!Chat de vídeo com seus companheiros, jogue jogos Java, Música Dload Polyh, aluguel on -line.BX420.IP4.5WE.150:00"
ham,"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....","Os homens sempre precisam de uma esposa bonita, inteligente, atenciosa, amorosa, ajustável e cooperativa.Mas a lei permite apenas uma esposa ...."
ham,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,"Isso é péssimo.Então, o que você planejou para o seu Yo Valentine?Eu sou seu Yo Valentine, não estou?"
ham,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho","Acabei de receber parte de Nottingham - 3 horas 63 milhas.Ainda bem que eu amo meu homem, mas apenas fazendo 40 mph.Hey Ho"
ham,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,"O que pensar que ninguém dizendo claramente.Ok, não deixe de perguntar a ela.Eu irei se ela vier ou não"
ham,Hi good mornin.. Thanku wish u d same..,Oi bom dia .. obrigado desejando você mesmo ..
ham,DO U WANT 2 MEET UP 2MORRO,Você quer 2 meet up 2morro
ham,Actually I decided I was too hungry so I haven't left yet :V,"Na verdade, eu decidi que estava com muita fome, então ainda não saí: v"
ham,I've sent Ì_ my part..,Eu enviei ì_ minha parte ..
ham,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.,Porque eu estava comprando wif darren jus agora n eu o liguei 2 pergunte o que presente ele quer.Então ele começou a adivinhar quem eu era WiF e ele finalmente adivinhou Darren Lor.
spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec å£1.50ea. OTBox 731 LA1 7WS. )","Eu quero um pouco de pau!Meu marido está fora, eu preciso de um homem de verdade, me satisfaz.Esposa txt para 89938 para nenhuma ação de strings.(TXT STOP 2 END, TXT Rec Å £ 1,50ea. OTBox 731 LA1 7WS.)"
ham,Understand. his loss is my gain :) so do you work? School?,Entender.A perda dele é meu ganho :) Então você trabalha?Escola?
ham,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,COMO VOCÊ ESTÁ?Eu senti sua falta!Eu não tenho acordado 2 muito um pouco entediado com o feriado Want 2 Go Bak 2 College!Triste não é? Xx
ham,"Hiya, probably coming home * weekend after next","Oi, provavelmente voltando para casa * fim de semana depois"
ham,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,Não se esqueça que eu te amo .... e eu ando ao seu lado.Vigiando você e mantendo seu coração quente.
